id,name,name@pt,description,description@pt,invoice_label,invoice_label@pt,sequence,amount,amount_type,type_tax_use,tax_group_id,active,tax_scope,repartition_line_ids/factor_percent,repartition_line_ids/repartition_type,repartition_line_ids/document_type,repartition_line_ids/tag_ids,repartition_line_ids/account_id,l10n_pt_tax_type,l10n_pt_withholding,l10n_pt_vat_exempt_reason,active
ret_pt_purchase_exempt_income_e_0,Withholding 0% - Exempt Income (E),Retenção 0% - Rendimentos Isentos (E),Withholding 0% - Exempt Income (E),Retenção 0% - Rendimentos Isentos (E),RET0E,RET0E,81,0,percent,purchase,tax_group_ret_0,,,100,base,invoice,,,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,,,,,,
,,,,,,,,,,,,,,100,base,refund,,,,,,
,,,,,,,,,,,,,,100,tax,refund,,,,,,
ret_pt_purchase_exempt_income_f_0,Withholding 0% - Exempt Income (F),Retenção 0% - Rendimentos Isentos (F),Withholding 0% - Exempt Income (F),Retenção 0% - Rendimentos Isentos (F),RET0F,RET0F,82,0,percent,purchase,tax_group_ret_0,,,100,base,invoice,,,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,,,,,,
,,,,,,,,,,,,,,100,base,refund,,,,,,
,,,,,,,,,,,,,,100,tax,refund,,,,,,
ret_pt_purchase_exempt_income_g_0,Withholding 0% - Exempt Income (G),Retenção 0% - Rendimentos Isentos (G),Withholding 0% - Exempt Income (G),Retenção 0% - Rendimentos Isentos (G),RET0G,RET0G,83,0,percent,purchase,tax_group_ret_0,,,100,base,invoice,,,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,,,,,,
,,,,,,,,,,,,,,100,base,refund,,,,,,
,,,,,,,,,,,,,,100,tax,refund,,,,,,
ret_pt_purchase_exempt_income_h_0,Withholding 0% - Exempt Income (H),Retenção 0% - Rendimentos Isentos (H),Withholding 0% - Exempt Income (H),Retenção 0% - Rendimentos Isentos (H),RET0H,RET0H,84,0,percent,purchase,tax_group_ret_0,,,100,base,invoice,,,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,,,,,,
,,,,,,,,,,,,,,100,base,refund,,,,,,
,,,,,,,,,,,,,,100,tax,refund,,,,,,
ret_pt_purchase_professional_incomes_11_5,Withholding 11.5% - Professional Incomes,Retenção 11.5% - Rendimentos Profissionais,Withholding 11.5% - Professional Incomes,Retenção 11.5% - Rendimentos Profissionais,RET11.5,RET11.5,85,-11.5,percent,purchase,tax_group_ret_11_5,,,100,base,invoice,-mod10[t04][02]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2422,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][02]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2422,,,,
ret_pt_purchase_intelectual_property_16_5,Withholding 16.5% - Income from Intellectual Property,Retenção 16.5% - Rendimentos Provenientes de Propriedade Intelectual,Withholding 16.5% - Income from Intellectual Property,Retenção 16.5% - Rendimentos Provenientes de Propriedade Intelectual,RET16.5,RET16.5,86,-16.5,percent,purchase,tax_group_ret_16_5,,,100,base,invoice,-mod10[t04][02]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2422,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][02]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2422,,,,
ret_pt_purchase_high_value_added_dependent_20,Withholding 20% - High Value-Added Activities (Dependent),Retenção 20% - Atividades de Elevado Valor Acrescentado (Dependente),Withholding 20% - High Value-Added Activities (Dependent),Retenção 20% - Atividades de Elevado Valor Acrescentado (Dependente),RET20,RET20,87,-20,percent,purchase,tax_group_ret_20,,,100,base,invoice,-mod10[t04][01]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,,chart_2413,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][01]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,,chart_2422,,,,
ret_pt_purchase_high_value_added_professional_20,Withholding 20% High Value-Added Activities (Professional),Retenção 20% - Atividades de Elevado Valor Acrescentado (Profissional),Withholding 20% High Value-Added Activities (Professional),Retenção 20% - Atividades de Elevado Valor Acrescentado (Profissional),RET20,RET20,88,-20,percent,purchase,tax_group_ret_20,,,100,base,invoice,-mod10[t04][02]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2422,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][02]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2422,,,,
ret_pt_purchase_professional_income_20,Withholding 20% - Professional Income,Retenção 20% - Rendimentos Profissionais,Withholding 20% - Professional Income,Retenção 20% - Rendimentos Profissionais,RET20,RET20,89,-20,percent,purchase,tax_group_ret_20,,,100,base,invoice,-mod10[t04][02]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2422,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][02]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2422,,,,
ret_pt_ac_purchase_real_estate_20,Withholding 20% - Real Estate (Azores),Retenção 20% - Rendimentos Prediais (Açores),Withholding 20% - Real Estate (Azores),Retenção 20% - Rendimentos Prediais (Açores),RET20,RET20,90,-20,percent,purchase,tax_group_ret_20,,,100,base,invoice,-mod10[t04][02]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_24241,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][02]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_24241,,,,
ret_pt_purchase_dependent_25,Withholding 25% - Dependent,Retenção 25% - Dependente,Withholding 25% - Dependent,Retenção 25% - Dependente,RET25,RET25,91,-25,percent,purchase,tax_group_ret_25,,,100,base,invoice,-mod10[t04][01]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_24211,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][01]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_24211,,,,
ret_pt_purchase_professional_income_25,Withholding 25% - Professional Income,Retenção 25% - Rendimentos Profissionais,Withholding 25% - Professional Income,Retenção 25% - Rendimentos Profissionais,RET25,RET25,92,-25,percent,purchase,tax_group_ret_25,,,100,base,invoice,-mod10[t04][02]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2422,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][02]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2422,,,,
ret_pt_purchase_capital_gains_25,Withholding 25% - Capital Gains,Retenção 25% - Incremento Patrimonio,Withholding 25% - Capital Gains,Retenção 25% - Incremento Patrimonio,RET25,RET25,93,-25,percent,purchase,tax_group_ret_25,,,100,base,invoice,-mod10[t04][06]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2425,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][06]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2425,,,,
ret_pt_purchase_pensions_25,Withholding 25% - Pensions,Retenção 25% - Pensões,Withholding 25% - Pensions,Retenção 25% - Pensões,RET25,RET25,94,-25,percent,purchase,tax_group_ret_25,,,100,base,invoice,-mod10[t04][07]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2425,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][07]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2425,,,,
ret_pt_purchase_real_estate_25,Withholding 25% - Real Estate,Retenção 25% - Prediais,Withholding 25% - Real Estate,Retenção 25% - Prediais,RET25,RET25,95,-25,percent,purchase,tax_group_ret_25,,,100,base,invoice,-mod10[t04][05]||-mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_24241,,,,
,,,,,,,,,,,,,,100,base,refund,+mod10[t04][05]||+mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_24241,,,,
ret_pt_purchase_capital_28,WH28% C,,Withholding 28% Capital,Retenção 28% Rendimentos de Capital,Withholding 28%,Retenções 28%,97,-28,percent,purchase,tax_group_ret_28,,service,100,base,invoice,+mod10[t04][06]||+mod10[t05][03],,NS,IRS,, False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_24231,,,,
,,,,,,,,,,,,,,100,base,refund,-mod10[t04][06]||-mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_24231,,,,
ret_pt_purchase_dependent_35,WH35% DEP,,Withholding 35% Dependent,Retenção 35% Dependente,Withholding 35%,Retenções 35%,98,-25,percent,purchase,tax_group_ret_35,,service,100,base,invoice,+mod10[t04][01]||+mod10[t05][03],,NS,IRS,, False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_24211,,,,
,,,,,,,,,,,,,,100,base,refund,-mod10[t04][01]||-mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_24211,,,,
ret_pt_purchase_professional_income_35,WH35% PI,,Withholding 35% Professional Income,Retenção 35% Rendimentos Profissionais,Withholding 35%,Retenções 35%,99,-35,percent,purchase,tax_group_ret_35,,service,100,base,invoice,+mod10[t04][02]||+mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2422,,,,
,,,,,,,,,,,,,,100,base,refund,-mod10[t04][02]||-mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2422,,,,
ret_pt_purchase_capital_35,WH35% C,,Withholding 35% Capital,Retenção 35% Rendimentos de Capital,Withholding 35%,Retenções 35%,100,-35,percent,purchase,tax_group_ret_35,,service,100,base,invoice,+mod10[t04][06]||+mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_24231,,,,
,,,,,,,,,,,,,,100,base,refund,-mod10[t04][06]||-mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_24231,,,,
ret_pt_purchase_capital_gains_35,WH35% CG,,Withholding 35% Capital Gains,Retenção 35% Incremento Patrimonio,Withholding 35%,Retenções 35%,101,-35,percent,purchase,tax_group_ret_25,,service,100,base,invoice,+mod10[t04][06]||+mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2425,,,,
,,,,,,,,,,,,,,100,base,refund,-mod10[t04][06]||-mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2425,,,,
ret_pt_purchase_pensions_35,WH35% P,,Withholding 35% Pensions,Retenção 35% Pensões,Withholding 35%,Retenções 35%,102,-35,percent,purchase,tax_group_ret_35,,service,100,base,invoice,+mod10[t04][07]||+mod10[t05][03],,NS,IRS,,False
,,,,,,,,,,,,,,100,tax,invoice,-mod10[t05][06],chart_2426,,,,
,,,,,,,,,,,,,,100,base,refund,-mod10[t04][07]||-mod10[t05][03],,,,,
,,,,,,,,,,,,,,100,tax,refund,+mod10[t05][06],chart_2426,,,,
